actorID,Actor
1279,William Petersen
1280,Dave Foley
1281,Bruce McCulloch
1282,Kevin McDonald
1283,Cher
1284,Ryan O'Neal
1285,Predrag 'Miki' Manojlovic
1286,Lazar Ristovski
1287,Mirjana Jokovic
1288,Johan Widerberg
1289,Marika Lagercrantz
1290,Tomas von Brömssen
1291,Daniel Bernhardt
1292,James Hong
1293,Kanu Bannerjee
1294,Karuna Bannerjee
1295,Subir Banerjee
1296,Soumitra Chatterjee
1297,Sharmila Tagore
1298,Alok Chakravarty
1299,Trace Beaulieu
1300,Michael J. Nelson
1301,Jim Mallon
1302,Rose Gregorio
1303,Michael Jordan
1304,Wayne Knight
1305,Jane Fonda
1306,John Phillip Law
1307,Anita Pallenberg
1308,Rigg Kennedy
1309,Lisa Dean Ryan
1310,Donna Frotscher
1311,Nick Baldasare
1312,Christina Veronica
1313,Billy Bob Thornton
1314,Molly Ringwald
1315,Matt Keeslar
1316,Victoria Smurfit
1317,Eddie Constantine
1318,Akim Tamiroff
1319,Stéphane Audran
1320,Samuel Fuller
1321,Jim Jarmusch
1322,Michel Bouquet
1323,Brian Cox
1324,Maquisard Alfonso
1325,Talia Shire
1326,Joe Cortese
1327,Elizabeth Ashley
1328,Eric Roberts
1329,Gregory Harrison
1330,Margaret Cho
1331,John Hargreaves
1332,Corinna Harfouch
1333,Meret Becker
1334,August Zirner
1335,Shirley MacLaine
1336,Barry Corbin
1337,Gila Almagor
1338,Juliano Mer-Khamis
1339,Uri Avrahami
1340,Raymond Cruz
1341,William Forsythe
1342,Kevin Dillon
1343,Bill Nunn
1344,Amanda Plummer
1345,Kathy Jamieson
1346,Saskia Reeves
1347,Audie England
1348,Costas Mandylor
1349,Eric Da Silva
1350,Patricia Royce
1351,Lorraine Devon Wilke
1352,JD Souther
1353,Charlie Talbert
1354,George C. Scott
1355,Gérard Desarthe
1356,Antje de Boeck
1357,John Marley
1358,Lynn Carlin
1359,Lukas Haas
1360,John C. Reilly
1361,Roger Moore
1362,Ben Mendelsohn
1363,Barry Otto
1364,Fredro Starr
1365,Carol Kane
1366,Jennifer Connelly
1367,Ben Chaplin
1368,Joey Lawrence
1369,Billy Joel
1370,Cheech Marin
1371,Jonathan Banks
1372,Stefania Sandrelli
1373,Gary Farmer
1374,Crispin Glover
1375,Olivier Martinez
1376,Pierre Arditi
1377,Robbie Lee
1378,Joanne Nail
1379,Monica Gayle
1380,Javier Bardem
1381,Josep Maria Flotats
1382,Christian Clavier
1383,Valérie Lemercier
1384,Zack Duhame
1385,Mohammed Belfquin
1386,Sondos Belhassen
1387,Paul Bowles
1388,Maila Nurmi
1389,Dolores Fuller
1390,Paul Marco
1391,Kris Bidenko
1392,Emma Coles
1393,Robin Tunney
1394,Fairuza Balk
1395,Neve Campbell
1396,Jean Andrews
1397,Judith Fyfe
1398,Rita Graham
1399,Eileen Atkins
1400,Kate Beckinsale
1401,Sheila Burrell
1402,Alice Krige
1403,Gottfried John
1404,Fred Williamson
1405,Jim Brown
1406,Pam Grier
1407,Rupert Everett
1408,François Hadji-Lazaro
1409,Anna Falchi
1410,Helen Hunt
1411,Pamela Anderson
1412,Amir Aboulela
1413,Adriana Alexander
1414,Géraldine Pailhas
1415,Antoine Pialat
1416,Julia Stemberger
1417,Atsuko Tanaka
1418,Iemasa Kayumi
1419,Akio Ôtsuka
1420,Lucinda Jenney
1421,Nicollette Sheridan
1422,Charles Durning
1423,Om Puri
1424,Pavan Malhotra
1425,Angeline Ball
1426,Peter Sallis
1427,Anne Reid
1428,John Garfield
1429,Thomas Gomez
1430,Marie Windsor
1431,Jessica Lundy
1432,Richard Schiff
1433,Charles Laughton
1434,Binnie Barnes
1435,Richard Carlson
1436,Peter Sellers
1437,Sterling Hayden
1438,Kyle McCulloch
1439,Gosia Dobrowolska
1440,Sarah Neville
1441,George Thrush
1442,Marya Cohn
1443,Ann O'Brien
1444,Vanessa Redgrave
1445,Edward Fox
1446,Anna Chlumsky
1447,Polly Draper
1448,Errol Flynn
1449,Dean Stockwell
1450,Paul Lukas
1451,Helena Solberg
1452,Eric Barreto
1453,Cynthia Adler
1454,Maggie Cheung
1455,Behzad Khodaveisi
1456,Fatemeh Azrah
1457,Abbas Khavaninzadeh
1458,Maya Lin
1459,Dominique Horwitz
1460,Thomas Kretschmann
1461,Sebastian Rudolph
1462,Treat Williams
1463,Burt Reynolds
1464,Jared Leto
1465,Pruitt Taylor Vince
1466,Shelley Winters
1467,Liv Tyler
1468,Diane Lane
1469,Brian Kerwin
1470,Jared Harris
1471,Piper Laurie
1472,Sissy Spacek
1473,Tom Conti
1474,María Casares
1475,Maria Riva
1476,David Riva
1477,Arturo Cámara
1478,Silvia Morgan
1479,Juan Muñiz
1480,Papa Wemba
1481,Bibi Krubwa
1482,Landu Nzunzimbu Matshia
1483,Pauline Andela
1484,Jimmy Biyona
1485,Essindi Mindja
1486,Magaye Niang
1487,Mareme Niang
1488,Aminata Fall
1489,Serge Yanogo
1490,Rosine Yanogo
1491,Joseph Nikiema
1492,Brigitte Bardot
1493,Matt Salinger
1494,Chris Cooper
1495,Patricia Clarkson
1496,Kris Kristofferson
1497,Ewen Bremner
1498,John Plumpis
1499,Leslie Mann
1500,Bill Murray
1501,Vanessa Williams
1502,Deborah Amos
1503,Carma Hinton
1504,Edward Stanley
1505,James Coburn
1506,Assumpta Serna
1507,Dominique Sanda
1508,Héctor Alterio
1509,Claudiu Bleont
1510,Olga Tudorache
1511,Leopold Kozlowski
1512,Dávid Vermes
1513,Pál Hetényi
1514,Frantisek Husák
1515,Sami Frey
1516,Marc Barbé
1517,Julie Jézéquel
1518,Alex Del Rosario
1519,Gandong Cervantes
1520,Lawrence David
1521,Robert McLane
1522,Curt Gareth
1523,Bo White
1524,Jeanne Moreau
1525,Luc Thuillier
1526,Amy Brenneman
1527,Viggo Mortensen
1528,Trini Alvarado
1529,Peter Dobson
1530,Elizabeth Peña
1531,Stephen Mendillo
1532,Michelle Trachtenberg
1533,Gregory Smith
1534,Kyra Sedgwick
1535,Forest Whitaker
1536,Amy Braverman
1537,Jennifer Aniston
1538,John Mahoney
1539,Dennis Franz
1540,Clara Bellar
1541,Antoine Basler
1542,Mathias Mégard
1543,Thora Birch
1544,Vincent Kartheiser
1545,Dirk Benedict
1546,Will Patton
1547,Shaquille O'Neal
1548,Ally Walker
1549,Gary Kemp
1550,Aleksandr Kaydanovskiy
1551,Scott Caan
1552,Lee Nashold
1553,Kevin Michael Richardson
1554,Lisa Thornhill
1555,Jason Gedrick
1556,Sonia Braga
1557,Patrick Malahide
1558,Ion Caramitru
1559,Maurizio Nichetti
1560,Elena Sofia Ricci
1561,Amanda Sandrelli
1562,Simone Signoret
1563,Georges Marchal
1564,Charles Vanel
1565,Jennifer Taylor
1566,Aaron Shields
1567,Robert Peterson
1568,Huw Garmon
1569,Catrin Fychan
1570,Ceri Cunnington
1571,Haydée Politoff
1572,Daniel Pommereulle
1573,André Eisermann
1574,Udo Samel
1575,Jeremy Clyde
1576,Christoph M. Ohrt
1577,Carin C. Tietze
1578,Tim Bergmann
1579,Christiane Hörbiger
1580,Jennifer Nitsch
1581,Lena Stolze
1582,Luís Miguel Cintra
1583,Geneviève Bujold
1584,Megan Ward
1585,Billy West
1586,Goldie Hawn
1587,Bette Midler
1588,Guillermo Díaz
1589,Frederick Weller
1590,Brendan Corbalis
1591,Jon Lovitz
1592,Louise Fletcher
1593,Jermaine 'Huggy' Hopkins
1594,Brian Hooks
1595,Claudia Kaleem
1596,Hedy Burress
1597,Jenny Lewis
1598,Rachel Weisz
1599,Mara Wilson
1600,James Cosmo
1601,Vincent Perez
1602,Mia Kirshner
1603,Richard Brooks
1604,Kevin Pollak
1605,Kyle Howard
1606,Pierre Brasseur
1607,Alida Valli
1608,Juliette Mayniel
1609,Angie Everhart
1610,Lawrence Gilliard Jr.
1611,Wendell Holmes
1612,Barbara Gonzalez
1613,Wenli Jiang
1614,Xingli Niu
1615,Shaojun Tian
1616,Gaowa Siqin
1617,Chung-Hua Tou
1618,Jingwu Ma
1619,Paul Austin
1620,Danny Nucci
1621,Marcia Gay Harden
1622,Stacy Keach
1623,Le Van Loc
1624,Tran Nu Yên-Khê
1625,Jeffrey Wright
1626,Benicio Del Toro
1627,Miles Davis
1628,Helen Buday
1629,Kinuyo Tanaka
1630,Teiji Takahashi
1631,Yûko Mochizuki
1632,Nathalie Baye
1633,Joachim Serreau
1634,Félicie Pasotti
1635,Carla Benedetti
1636,Matteo Fadda
1637,Giacomo Fadda
1638,Dan Zhao
1639,Yinyan Wu
1640,Daolin Sun
1641,Herb Caen
1642,Today Malone
1643,Til Schweiger
1644,Katja Riemann
1645,Michelle Yeoh
1646,Scarlett Johansson
1647,Aleksa Palladino
1648,Mary Kay Place
1649,Julie Hagerty
1650,Iain Robertson
1651,Joe McFadden
1652,Steven Duffy
1653,Joe Pantoliano
1654,David Paymer
1655,Zoe Carides
1656,John Clarke
1657,Rosanna Arquette
1658,Billy Campbell
1659,Jennifer Grey
1660,Chao-jung Chen
1661,Kang-sheng Lee
1662,Kuei-Mei Yang
1663,Ingrid Caven
1664,Rainer Werner Fassbinder
1665,Annemarie Düringer
1666,Robert Sean Leonard
1667,Ellen Greene
1668,Alexandra Paul
1669,Youssef Abed-Alnour
1670,Paul Gleason
1671,Rongguang Yu
1672,Emil Chau
1673,Bruklin Harris
1674,Anna Grace
1675,Sami Bouajila
1676,Nozha Khouadra
1677,Philippe Ambrosini
1678,Brock Pierce
1679,Blake Boyd
1680,Michael Imperioli
1681,Joyce Phillips
1682,Haley Joel Osment
1683,Polly Walker
1684,Franco Nero
1685,Scott McAfee
1686,Candace Hutson
1687,Heather Hogan
1688,Ariane Schluter
1689,Ad van Kempen
1690,Carmen Maura
1691,Donald Pleasence
1692,Paul Rudd
1693,Marianne Hagan
1694,Imogen Stubbs
1695,Paul Hörbiger
1696,Magda Schneider
1697,Luise Ullrich
1698,Nelly Alard
1699,Henry Jaglom
1700,Melissa Leo
1701,Élodie Bouchez
1702,Gaël Morel
1703,Stéphane Rideau
1704,Gary Cooper
1705,Ingrid Bergman
1706,Cary Grant
1707,James Stewart
1708,Gene Kelly
1709,Donald O'Connor
1710,Debbie Reynolds
1711,Leslie Caron
1712,Oscar Levant
1713,Audrey Hepburn
1714,Fred Astaire
1715,Kay Thompson
1716,George Peppard
1717,Patricia Neal
1718,Kim Novak
1719,Barbara Bel Geddes
1720,Grace Kelly
1721,Wendell Corey
1722,Clark Gable
1723,Claudette Colbert
1724,Walter Connolly
1725,Charles Boyer
1726,Joseph Cotten
1727,Ginger Rogers
1728,Alice Brady
1729,Eva Marie Saint
1730,James Mason
1731,Fred MacMurray
1732,Marilyn Monroe
1733,Humphrey Bogart
1734,Paul Henreid
1735,Mary Astor
1736,Gladys George
1737,Rex Harrison
1738,Stanley Holloway
1739,Gregory Peck
1740,Eddie Albert
1741,Shirley Temple
1742,Richard Greene
1743,Anita Louise
1744,Judy Garland
1745,Margaret O'Brien
1746,Frank Morgan
1747,Ray Bolger
1748,Vivien Leigh
1749,Thomas Mitchell
1750,Peter O'Toole
1751,Mark Linn-Baker
1752,Jessica Harper
1753,Gloria Swanson
1754,Erich von Stroheim
1755,Orson Welles
1756,Dorothy Comingore
1757,Keir Dullea
1758,Gary Lockwood
1759,William Sylvester
1760,Ray Milland
1761,Murvyn Vye
1762,Bette Davis
1763,Anne Baxter
1764,George Sanders
1765,Norma Shearer
1766,Joan Crawford
1767,Rosalind Russell
1768,Laurence Olivier
1769,Joan Fontaine
1770,Joel McCrea
1771,Laraine Day
1772,Herbert Marshall
1773,Claude Rains
1774,Michael Chekhov
1775,Deborah Kerr
1776,Richard Denning
1777,Jessie Royce Landis
1778,Spencer Tracy
1779,Joan Bennett
1780,Elizabeth Taylor
1781,Cyd Charisse
1782,Greta Garbo
1783,Melvyn Douglas
1784,Ina Claire
1785,Maurice Chevalier
1786,Louis Jourdan
1787,Kay Kendall
1788,John Saxon
1789,Olivia de Havilland
1790,Basil Rathbone
1791,Tyrone Power
1792,Linda Darnell
1793,Gene Tierney
1794,Dana Andrews
1795,Clifton Webb
1796,Ronald Colman
1797,Jane Wyatt
1798,Edward Everett Horton
1799,Carole Lombard
1800,Jack Benny
1801,Robert Stack
1802,William Powell
1803,Rock Hudson
1804,James Dean
1805,Raymond Massey
1806,Julie Harris
1807,Myrna Loy
1808,Maureen O'Sullivan
1809,Ralph Bellamy
1810,David Niven
1811,Cantinflas
1812,Finlay Currie
1813,Donna Reed
1814,Lionel Barrymore
1815,Jean Arthur
1816,Charles Ruggles
1817,Irene Dunne
1818,Beulah Bondi
1819,Lillian Gish
1820,Lars Hanson
1821,Henry B. Walthall
1822,Barbara Stanwyck
1823,Michael O'Shea
1824,J. Edward Bromberg
1825,Leslie Howard
1826,Frances Dee
1827,Paul Muni
1828,Freddie Bartholomew
1829,Dolores Costello
1830,C. Aubrey Smith
1831,The 'Dead End' Kids
1832,Danny Kaye
1833,Walter Slezak
1834,Barbara Bates
1835,John Wayne
1836,Gail Russell
1837,Harry Carey
1838,Robert Donat
1839,Madeleine Carroll
1840,Lucie Mannheim
1841,Richard Conte
1842,George Tyne
1843,Jack Buetel
1844,Jane Russell
1845,Duane Jones
1846,Judith O'Dea
1847,Karl Hardman
1848,Robert Morley
1849,Jennifer Jones
1850,Gina Lollobrigida
1851,Burl Ives
1852,Van Johnson
1853,Walter Pidgeon
1854,Edward Arnold
1855,Hedy Lamarr
1856,Sigrid Gurie
1857,James Cagney
1858,Evelyn Daw
1859,William Frawley
1860,Helen Hayes
1861,Adolphe Menjou
1862,Chester Morris
1863,Madge Evans
1864,Leo Carrillo
1865,John Lynch
1866,James Frain
1867,John Sham
1868,Thokozani Nkosi
1869,Betty Field
1870,Bernard Hill
1871,John Hannah
1872,Mark Anthony
1873,Adrian Pasdar
1874,Paige Turco
1875,Arabella Field
1876,Roberta Guaspari
1877,Arnold Steinhardt
1878,Isaac Stern
1879,Illeana Douglas
1880,Sissy Boyd
1881,Dana Vávrová
1882,Ben Becker
1883,Peter Greene
1884,Jeffrey Force
1885,Tony Shalhoub
1886,Marc Anthony
1887,Bruce Dern
1888,William Sanderson
1889,Arie Verveen
1890,Queen Latifah
1891,Vivica A. Fox
1892,Teri Hatcher
1893,Danny Aiello
1894,Angela Jones
1895,Claudine Auger
1896,Catherine Alric
1897,Matt Ross
1898,Catherine Curtin
1899,Timothy Pilato
1900,Jeffrey Nordling
1901,David Selby
1902,Bill Bixby
1903,Susan Clark
1904,Don Knotts
1905,Fess Parker
1906,Buddy Ebsen
1907,Basil Ruysdael
1908,Dean Jones
1909,Michele Lee
1910,David Tomlinson
1911,Ken Berry
1912,Stefanie Powers
1913,Dorothy McGuire
1914,Tommy Kirk
1915,Hayley Mills
1916,Maureen O'Hara
1917,Brian Keith
1918,Jane Wyman
1919,Richard Egan
1920,Don Alder
1921,Jean Hagen
1922,John Mills
1923,James MacArthur
1924,Dorothy Provine
1925,Kirk Douglas
1926,Doug E. Doug
1927,Tony Danza
1928,Ilene Woods
1929,James MacDonald
1930,Eleanor Audley
1931,Sebastian Cabot
1932,John Fiedler
1933,Aurora Miranda
1934,Carmen Molina
1935,Dora Luz
1936,Rickie Sorensen
1937,Karl Swenson
1938,Bobby Driscoll
1939,Julie Andrews
1940,Dick Van Dyke
1941,Edward Brophy
1942,James Baskett
1943,Sean Marshall
1944,Helen Reddy
1945,Jim Dale
1946,Angela Lansbury
1947,Roddy McDowall
1948,Kathryn Beaumont
1949,Ed Wynn
1950,Richard Haydn
1951,Mickey Rooney
1952,Pearl Bailey
1953,Eleanor Parker
1954,Bonnie Bedelia
1955,Jeff Fahey
1956,Jenny Wright
1957,Scott Bakatman
1958,John Perry Barlow
1959,Robert Ettinger
1960,Timothy Spall
1961,Brenda Blethyn
1962,Phyllis Logan
1963,Charlize Theron
1964,Claire Danes
1965,Natascha McElhone
1966,Lainie Kazan
1967,Joseph Bologna
1968,Barbara Carrera
1969,Glen Berry
1970,Linda Henry
1971,Meera Syal
1972,Yvonne Zima
1973,Mark Boone Junior
1974,Bruce A. Young
1975,Ossie Davis
1976,Andre Braugher
1977,René Lavan
1978,Mayte Vilán
1979,Miguel Gutiérrez
1980,Vince Vaughn
1981,Tony Epper
1982,John Rhys-Davies
1983,Jean Kent
1984,Dirk Bogarde
1985,John McCallum
1986,George Burns
1987,Gracie Allen
1988,Robert Young
1989,Robert Mitchum
1990,Dick Powell
1991,Claire Trevor
1992,Anne Shirley
1993,William Bendix
1994,Christianne Hirt
1995,Wanda Cannon
1996,Gene Wilder
1997,Jack Albertson
1998,Peter Ostrum
1999,Jean-Henri Compère
2000,Noe Francq
2001,Isabelle Legros
2002,Peter Wyngarde
2003,Megs Jenkins
2004,John Beck
2005,Louise Lasser
2006,Carlos Montalbán
2007,John Cleese
2008,Graham Chapman
2009,Michael Palin
2010,Robert Preston
2011,Peter Boyle
2012,Natalie Wood
2013,Michael J. Pollard
2014,Felipe Pazos
2015,Harry Bellaver
2016,Robert Cummings
2017,Ying Huang
2018,Richard Troxell
2019,Ning Liang
2020,Jerry Orbach
2021,Jonathan Silverman
2022,Catherine Mary Stewart
2023,Stephen Rea
2024,Henry Thomas
2025,Holt McCallany
2026,Michael Badalucco
2027,Reginald Owen
2028,Gene Lockhart
2029,Kathleen Lockhart
2030,Kelly McGillis
2031,Scott Plank
2032,Melora Walters
2033,Sal Mineo
2034,Kim Hunter
2035,Jamie Renée Smith
2036,Karen Black
2037,John Gielgud
2038,Brendan Kelly
2039,John Salemmo
2040,Nadine Miral
2041,Johannes Silberschneider
2042,Wolfgang Hübsch
2043,Ela Piplits
2044,Lenny von Dohlen
2045,Boyan Milushev
2046,Jacques Perrin
2047,Vincent Gallo
2048,Adam Trese
2049,Eli Wallach
2050,Chris Penn
2051,Michael Albanese
2052,Evi Allen
2053,Shannon Barry
2054,Virginie Ledoyen
2055,Benoît Magimel
2056,Dominique Valadié
2057,Pascal Duquenne
2058,Catherine McCormack
2059,Liza Harris
2060,Liam Ahern
2061,Courtney Love
2062,Ben Affleck
2063,Sam Rockwell
2064,Mavis Beslile
2065,Bruce Friedrich
2066,Charles Johnson III
2067,Don Baker
2068,Mark Goodin
2069,Mark Merritt
2070,Henry Fonda
2071,Catherine Schell
2072,Rik Mayall
2073,Marsha Mason
2074,Michael Biehn
2075,Adrienne Barbeau
2076,Janet Leigh
2077,Lee Van Cleef
2078,Dee Wallace
2079,Patrick Macnee
2080,Dennis Dugan
2081,Yves Montand
2082,Kim Wayans
2083,Daniel Beer
2084,Daria Lynn
2085,Armando Araiza
2086,Patricia Rivera
2087,Willy Semler
2088,Eileen Brennan
2089,Eric Idle
2090,Tony Ward
2091,Bruce La Bruce
2092,Kevin P. Scott
2093,Jim Pryor
2094,Stephen Beals
2095,Fred Worrell
2096,Monica Bell
2097,Carol Schneider
2098,Ellen McLaughlin
2099,Rijk de Gooyer
2100,Josse De Pauw
2101,Kitty Courbois
2102,Christian Canterbury
2103,Dave McCrea
2104,Deborah Cordell
2105,Anna Galiena
2106,Lauren Bacall
2107,Carol Channing
2108,Warren Miller
2109,Paul Miller
2110,Travis Ramos
2111,Callum Keith Rennie
2112,Muhammad Ali
2113,George Foreman
2114,Don King
2115,Jean-Luc Godard
2116,Geneviève Pasquier
2117,Denis Jadót
2118,Maurice Barrier
2119,Petr Cepek
2120,Jan Kraus
2121,Vladimír Kudla
2122,Richard Basehart
2123,Scott Brady
2124,Roy Roberts
2125,Dennis O'Keefe
2126,Marsha Hunt
2127,Wallace Ford
2128,Alfred Ryder
2129,Antonina Gordon-Górecka
2130,Maria Probosz
2131,Kazimierz Witkiewicz
2132,Emilio Cigoli
2133,Luciano De Ambrosis
2134,Isa Pola
2135,Pierre Blanchar
2136,Michèle Morgan
2137,Line Noro
2138,George Barbier
2139,Joe Morrison
2140,Mary Boland
2141,W.C. Fields
2142,David Bennent
2143,Mario Adorf
2144,Angela Winkler
2145,Alastair Sim
2146,Arthur Lowe
2147,Florence Thomassin
2148,Marina Vlady
2149,Anny Duperey
2150,Roger Montsoret
2151,Russ Little
2152,Tinka Menkes
2153,Robert Muller
2154,Ben Gazzara
2155,Laurie Metcalf
2156,Maria Pitillo
2157,Mariel Hemingway
2158,Michael Paré
2159,Mason Gamble
2160,Jesse Jackson
2161,Juan Munoz
2162,Ray Rogers
2163,Phillip Rhee
2164,Enzo Cannavale
2165,Antonella Attili
2166,Richard Bohringer
2167,Michel Blanc
2168,Carole Bouquet
2169,Marie-Laure Dougnac
2170,Dominique Pinon
2171,Pascal Benezech
2172,Wladyslaw Kowalski
2173,Halina Gryglaszewska
2174,Ralph Meeker
2175,Adrian Dunbar
2176,Brian Flanagan
2177,Michael Dudikoff
2178,Randy Travis
2179,Valerie Wildman
2180,Diego Abatantuono
2181,Claudio Bigagli
2182,Giuseppe Cederna
2183,Alison Whelan
2184,Paul Mercurio
2185,Tara Morice
2186,Randall Adams
2187,David Harris
2188,Gus Rose
2189,Loles León
2190,Donna DeLory
2191,Niki Harris
2192,André Christian
2193,Dorian Corey
2194,Paris Duprée
2195,Michael Berryman
2196,Tommy Chong
2197,Strother Martin
2198,Mandy Patinkin
2199,Karen Allen
2200,Paul Freeman
2201,Carrie Henn
2202,Paul McGann
2203,Richard Griffiths
2204,Lee J. Cobb
2205,Martin Balsam
2206,Alec Guinness
2207,Patrick Magee
2208,Michael Bates
2209,John Megna
2210,Frank Overton
2211,Charles Bronson
2212,Claudia Cardinale
2213,Bruno Ganz
2214,Solveig Dommartin
2215,Otto Sander
2216,Tom Skerritt
2217,Bruce Campbell
2218,Marcus Gilbert
2219,Jean-Marc Barr
2220,Tatsuya Nakadai
2221,Akira Terao
2222,Jinpachi Nezu
2223,Yun-Fat Chow
2224,Danny Lee
2225,Sally Yeh
2226,Anthony Perkins
2227,Vera Miles
2228,John Belushi
2229,Cab Calloway
2230,R. Lee Ermey
2231,Derek Jacobi
2232,Simon Shepherd
2233,Elizabeth Berridge
2234,Barry Fitzgerald
2235,Tony Roberts
2236,Scott Glenn
2237,Alisa Freyndlikh
2238,Anatoliy Solonitsyn
2239,Herbert Grönemeyer
2240,Klaus Wennemann
2241,Robert Shaw
2242,Ruth Gordon
2243,Bud Cort
2244,Vivian Pickles
2245,Adrienne Shelly
2246,Rebecca Nelson
2247,Max von Sydow
2248,Gunnar Björnstrand
2249,Bengt Ekerot
2250,Burt Lancaster
2251,Fulton Mackay
2252,Timothy Balme
2253,Diana Peñalver
2254,Elizabeth Moody
2255,Katharine Ross
2256,Charlton Heston
2257,Marc Duret
2258,Patrick Fontana
2259,Jack Hawkins
2260,Anouk Aimée
2261,John Huston
2262,Michael Rennie
2263,Hugh Marlowe
2264,Walter Huston
2265,Tim Holt
2266,Terry Potter
2267,Pete O'Herne
2268,Craig Smith
2269,Groucho Marx
2270,Harpo Marx
2271,Chico Marx
2272,David Ogden Stiers
2273,Kim Darby
2274,Shelley Duvall
2275,Danny Lloyd
2276,Wil Wheaton
2277,River Phoenix
2278,Corey Feldman
2279,Peter Lorre
2280,Ellen Widmann
2281,Inge Landgut
2282,Sarah Berry
2283,Dan Hicks
2284,Steve McQueen
2285,John Cazale
2286,Wilhelmenia Fernandez
2287,Frédéric Andréi
2288,Frank Sinatra
2289,Laurence Harvey
2290,Annie Ross
2291,Priscilla Lane
2292,Lea Thompson
2293,Karl Malden
2294,Stephen Young
2295,Tom Waits
2296,John Lurie
2297,Roberto Benigni
2298,Nozomu Sasaki
2299,Mami Koyama
2300,Mitsuo Iwata
2301,Clancy Brown
2302,Anne Brochet
2303,Marty Feldman
2304,Lisanne Falk
2305,Saifei He
2306,Charles Chaplin
2307,Paulette Goddard
2308,Jack Oakie
2309,Leopold Stokowski
2310,Deems Taylor
2311,Corey Burton
2312,John Ridgely
2313,Jane Seymour
2314,Stephen Boyd
2315,Rob Reiner
2316,Michael McKean
2317,Christopher Guest
2318,Lou Dobbs
2319,Ted Koppel
2320,Alison Doody
2321,Candice Bergen
2322,Denholm Elliott
2323,Gabriel Jarret
2324,Michelle Meyrink
2325,Bob Geldof
2326,Christine Hargreaves
2327,James Laurenson
2328,Anton Glanzelius
2329,Anki Lidén
2330,Anne Francis
2331,Michael Caine
2332,Harry Dean Stanton
2333,Pietro Falcone
2334,John Stockwell
2335,Brian Drillinger
2336,Gabriel Mann
2337,Laurence Mason
2338,Murphy Guyer
2339,7 Year Bitch
2340,Valerie M. Agnew
2341,Carrie Akre
2342,Hulk Hogan
2343,Don Stark
2344,Robin Curtis
2345,Amy Madigan
2346,Susan Floyd
2347,Dan Futterman
2348,Joanna Chang
2349,Juliet Stevenson
2350,Maureen All
2351,Gillian Hanna
2352,Marius Weyers
2353,Sandra Prinsloo
2354,Trix Pienaar
2355,Catherine Zeta-Jones
2356,Carlos Rivera
2357,Victor Llanos
2358,Chris Hernandez
2359,David Naughton
2360,Jenny Agutter
2361,Joe Belcher
2362,Stephen Macht
2363,Shawn Weatherly
2364,Tess Harper
2365,Robert Joy
2366,Robin Thomas
2367,Starr Andreeff
2368,Allen Cutler
2369,Ross Partridge
2370,Julia Nickson
2371,Lala Sloatman
2372,James Olson
2373,Burt Young
2374,Rutanya Alda
2375,Margot Kidder
2376,Rod Steiger
2377,Kim Coates
2378,Dawna Wightman
2379,Helen Hughes
2380,Joe Dallesandro
2381,Udo Kier
2382,Vittorio De Sica
2383,Deborah Foreman
2384,Griffin O'Neal
2385,Clayton Rohner
2386,Helen Shaver
2387,Harley Cross
2388,Rod Taylor
2389,Tippi Hedren
2390,Suzanne Pleshette
2391,Aneta Corsaut
2392,Earl Rowe
